pair_id,url1_lang,google_lang1,url2_lang,google_lang2,title1,title2,translated1,translated2
1646338117_1629802048,de,de,de,de,Auch Warna begrüßte die ersten ausländischen Touristen,DE30 zieht sich nach Rekordeinbruch der deutschen Exporte zurück,Also Warna welcomed the first foreign tourists,DE30 draws after record breaking of German exports
1530478029_1530953327,de,de,de,de,München/Hofbräuhaus: Irres Video von Hüllenlos-Aktion,Femen-Aktivistinnen stürmen Münchner Hofbräuhaus ,Munich / Hofbräuhaus: Irres video of shoeless action,Femen activists storm Munich Hofbräuhaus
1597049722_1554391505,de,de,de,de,Nach Corona-Pause: Jugendliche kommen an die Schulen zurück,So läuft der Unterricht zu Hause: Familie Müller erzählt,After Corona Pause: Teenagers come back to schools,This is how the lesson is at home: family Müller tells
1619417515_1541279208,de,de,de,de,RÃ¶ttenbachs BÃ¼rgermeister Thomas Schneider: Bei Ausschreibung des Millionenprojekts Breitbandausbau korrekt gehandelt,"RÃ¶ttenbach: Mehr Tempo 30, weniger ParkplÃ¤tze",RÖTTENBACHS Bundersmeister Thomas Schneider: When tendering the million project broadband expansion acted correctly,"Röttenbach: More Tempo 30, Less Parking"
1574516786_1592525264,de,de,de,de,Kindertagesstätten sind dankbar für Zuger Rettungsschirm,Zuger Regierung verlängert Unterstützung für Kitas,Day care centers are grateful for Zug rescue,Zug Government extends support for kitas
1634832399_1547767774,de,de,de,de,Polizeiinspektion Göttingen / Autobahnpolizei ...,▷ POL-GÖ: ( 108 / 2020 ) Kurzfristige Vollsperrung der BAB A 7 zwischen den ...,Police Inspectorate Göttingen / Highway Police ...,▷ POL-GÖ: (108/2020) Short-term full closure of the BAB A 7 between the ...
1538516426_1587918510,de,de,de,de,Krefeld: Vater und Sohn sieben Stunden gefoltert,Krefeld: Verwirrter droht mit Sprengung,Krefeld: Father and son tortured seven hours,Krefeld: Confused threatens with blasting
1556606098_1562122212,de,de,de,de,VIRUS: Corona-Krise könnte in Berlin auch zu Flughafen-Schließung führen,ROUNDUP: Entscheidung über Tegel-Schließung könnte am Montag fallen,Virus: Corona crisis could also lead to airport closure in Berlin,ROUNDUP: Decision on Tegel closure could fall on Monday
1570559273_1560570112,de,de,de,de,Corona: Boris Johnson auf Intensivstation,Boris Johnson positiv auf Coronavirus getestet,Corona: Boris Johnson in intensive care unit,Boris Johnson tested positively on coronavirus
1614326538_1634325419,de,de,de,de,Sievers-Brunnen ist bunt:Pfingsten soll er wieder sprudeln,Bergedorfer Hingucker: Zoff um Hamburgs buntesten Brunnen,Sievers Fountain is colorful: Pentecost he should bubble again,Bergedorfer Awesucker: Zoff for Hamburg's colorful fountain
1591922061_1623102129,de,de,de,de,Am Montag startet Corona-Einsatz der Miliz,Arbeitslosigkeit im Mai in Tirol um 98 Prozent gestiegen,"On Monday, Corona's use of militia starts",Unemployment in May in Tyrol increased by 98 percent
1632164155_1631026167,de,de,de,de,Verwirrung um Start- und Landegebühren: Berliner Rechnungshof soll BER-Finanzen überprüfen,Berlin streitet über Insolvenzgefahr für Flughafengesellschaft FBB,Confusion to take-up and landing fees: Berlin Court should check Ber-finances,Berlin argues about bankruptcy for airport company FBB
1530870288_1530637383,de,de,de,de,Untersuchung bestätigt Vorwürfe gegen Plácido Domingo,Plácido Domingo: Opernstar räumt sexuelle Übergriffe ein,Investigation confirms allegations against Plácido Domingo,Plácido Domingo: OperaStar admits sexual attacks
1609068534_1647990025,de,de,de,de,Kleines Wiesental: Dreh im Bürchauer Bauerngarten,Beilngries: Ehrenvolles Gedenken,Small meadow valley: turn in the Bürchau farm garden,Beilngries: honorable commemoration
1548769376_1630236697,de,de,de,de,Gladbeck: 71-Jähriger fährt angetrunken Anhänger und Pkw an,Ölspur verursacht Motorradunfall,Gladbeck: 71-year-old drives pendant and car,Oil track causes motorcycle accident
1514750586_1514046647,de,de,de,de,Thüringen: FDP-Chef Lindner ist politisch beschädigt,Wegen Thüringen: Lindner will Vertrauensfrage im FDP-Parteivorstand stellen,Thuringia: FDP boss Lindner is politically damaged,Because of Thuringia: Lindner wants to ask confidence question in the FDP party board
1639122021_1641643207,de,de,de,de,Einstimmiger Vorschlag – Muriger Gemeinderat Lack soll neuer Berner FDP-Präsident werden,Rückenoperation – Erziehungsdirektorin Christine Häsler im Spital,Unanimous proposal - Muriger municipal council of paint is to become new Bernese FDP president,Back Operation - Education Director Christine Häsler in the hospital
1604904073_1604593351,de,de,de,de,Fünf Surfer vor niederländischer Küste ums Leben gekommen ,Den Haag: Fünf Surfer vor niederländischer Küste getötet,Five surfers in front of the Dutch coast come to life,The Hague: five surfers in front of Dutch coast killed
1611862857_1584705092,de,de,de,de,Bundesrat verabschiedet gesetzliche Grundlage für Corona-App,Gute Nachrichten für Autogewerbe: Bund erlaubt Öffnung von Autowaschanlagen,Federal Council adopted legal basis for Corona app,Good news for car industry: Bund allows opening of car wash systems
1515370594_1514211232,de,de,de,de,Forscher warnen: Der Klimawandel bedroht die Hummeln,Klimawandel führt zu einem starken Rückgang von Hummeln ,Researchers warn: climate change threatens the bumblebees,Climate change leads to a strong decline of bumblebees
1563309549_1538241954,de,de,de,de,"Coronaviruskrise: Hauptsache, die Gelder fließen (neues-deutschland.de)",Vorschläge für elften Berliner Tierschutzpreis gesucht,"Coronavirus crisis: the main thing, the funds flow (new-deutschland.de)",Suggestions for eleventh Berlin animal protection prize wanted
1597828088_1606936562,de,de,de,de,Anschober: Deutsche Liga-Entscheidung „von großem Interesse“ ,Anschober: Beschleunigte Öffnung ab Juni möglich ,"Execution: German League Decision ""of great interest""",Anschober: accelerated opening from June possible
1574646955_1574192243,de,de,de,de,Papst zelebrierte Karfreitagsliturgie im leeren Petersdom,Papst begeht Karfreitags-Prozession mit Gefängnis-Texten ,Pope celebrated Good Friday liturgy in the empty Peter's Basilica,Pope commits Good Friday procession with prison texts
1575413143_1644615702,de,de,de,de,Völkerrecht verletzt: EU verurteilt russisches Einziehen von Soldaten auf Krim,EU blickt mit Sorge auf russisches Verfassungsreferendum,International law injured: EU condemns Russian collection of soldiers in Crimea,EU looks up with concern for Russian constitutional representative
1512548908_1626006602,de,de,de,de,"Ex-Mannesmann-Chef Klaus Esser bezeichnet die Übernahme des Konzerns vor 20 Jahren durch Vodafone als ""großes Unglück""",Ab Jahreseinkommen von 86.000 Euro bringt der Kinderbonus Familien nichts,"Ex-Mannesmann-Chief Klaus Esser denotes the acquisition of the Group 20 years ago by Vodafone as ""great misfortune""","From annual income of 86,000 euros, the children's bonus families brings nothing"
1523936708_1642514057,de,de,de,de,OTS: OMMAX GmbH / OMMAX und Amazon: Partnerschaft im digitalen Bereich,"Konsequente Kundenfokussierung: Handelsblatt Media Group vereint Spezialisten für Corporate Content, Konzept und Vermarktung",OTS: Ommax GmbH / Ommax and Amazon: Partnership in the digital area,"Consistent customer focus: Handelsblatt Media Group combines specialists for corporate content, concept and marketing"
1503088572_1556182909,de,de,de,de,"Vier Filmpreis-Nominationen für ""Le milieu de l'horizon""",Schweizer Filmpreis 2020 im Zeichen der Frauen,"Four Film Prize Nomination for ""Le Milieu de l'Horizon""",Swiss film price 2020 in the sign of women
1594299197_1577413160,de,de,de,de,Aktien New York: Spürbar tiefer zu Beginn,Aktien New York Schluss: Schwacher Wochenauftakt für den Dow,Shares New York: Noticeably deeper at the beginning,Shares New York Call: Weak week's current for the Dow
1542708942_1500540958,de,de,de,de,Wahlkampfabschluss der SPD Edelsfeld,SPD Edelsfeld schickt ihre Gemeinderatskandidaten ins Rennen,Election campaign of the SPD noble field,SPD Edelsfeld sends her municipal council candidates to the race
1550802364_1509256484,de,de,de,de,Von Empfehlung bis Zwang: So regeln die Unternehmen den Umgang mit Homeoffice,ETH verordnet China-Rückkehrern Homeoffice,From recommendation to forced: So the companies regulate the handling of HomeOffice,ETH prescribes China returnees HomeOffice
1513898171_1633310218,de,de,de,de,"""Es tut einfach im Herzen weh"": Gedenkstein für toten Sohn gestohlen",Gutgläubige Pensionisten ließen Frau und Kind ins Haus,"""It's just hurt in the heart"": memorial stone stolen for dead son",Good faithful pensioners let woman and child in the house
1501857581_1517132785,de,de,de,de,Tarifstreit: Busfahrer in MV streiken erneut,Tarifstreit: Busfahrer in MV streiken am Dienstag wieder,Tariff dispute: Bus driver in MV strike again,Tariff dispute: Bus driver in MV strike again on Tuesday
1634617489_1634120151,de,de,de,de,Corona unter Kontrolle: Kuba erlässt Lockerungen,Kuba kündigt baldige Lockerungen an,Corona under control: Cuba issues relaxation,Cuba announces early relaxation
1547971087_1548720662,de,de,de,de,NEOS zu Corona: „Abwärtsspirale für Betriebe und Kündigungswelle verhindern“,NEOS beantragen Ergänzung zum Corona-Maßnahmengesetz,"Neos to Corona: ""Prevent the downward spiral for companies and notice wave""",Neos request a supplement to the Corona Measures Act
1519889385_1644718249,de,de,de,de,14 Tote bei Busunfall in Nordindien,Unwetter in Indien: Über 100 Menschen von Blitzen getötet,14 dead at bus accident in northern India,Storm in India: Over 100 people killed by flashing
1544239123_1546039742,de,de,de,de,„Wir brauchen Masken“: Russische Operndiva Anna Netrebko zum Coronavirus,Sperrzone Italien: Land verschärft Maßnahmen gegen die Ausbreitung des Coronavirus,"""We need masks"": Russian Operation Diva Anna Netrebko to the Coronavirus",Block zone Italy: Country tightens measures against the spread of the coronavirus
1638444450_1646971019,de,de,de,de,Bezirk nahe Peking wegen Corona-Ausbruchs weitgehend abgeriegelt,500.000 Chinesen müssen wegen Ausbruchs in Lockdown,District near Beijing for Corona outbreak largely sealed,"500,000 Chinese must have because of breakout in Lockdown"
1549365157_1549175725,de,de,de,de,Streit um deutsche Impfstofffirma CureVac: Hopp erteilt Trump Absage – und kündigt Impfstoff für Herbst an,Außenminister Maas will deutsche Impfforscher im Land halten,Dispute over German vaccine company CureVac: Hopp gives Trump cancellation - and announces vaccine for fall,Foreign Minister Maas wants to hold German Impforscher in the country
1593242729_1506953769,de,de,de,de,Brände: Stall mit 1000 Schweinen brennt ab,Neue Flüchtlingsunterkunft des Landes in Dorsten,Fires: stable with 1000 pigs burns off,New refugee accommodation of the country in Dorsten
1632901874_1489328177,de,lb,de,de,ANALYSE-FLASH: Credit Suisse hebt Southwest Airlines auf 'Outperform',ANALYSE-FLASH: Credit Suisse senkt BASF auf 'Neutral',Analysis-Flash: Credit Suisse HEBT Southwest Airlines Auf 'Outperform',Analysis Flash: Credit Suisse lowers BASF to 'Neutral'
1492574693_1492583491,de,de,de,de,Trauer und Wut in Teheran,Iran: Großbritanniens Botschafter wegen Protest-Teilnahme kurzzeitig festgenommen,Mourning and anger in Tehran,Iran: United Kingdom Ambassador for Protest Participation briefly arrested
1583299806_1646923822,de,de,de,de,Polizeiinspektion Völklingen / Verkehrsunfall mit zwei leicht ...,Polizeiinspektion Völklingen / Hausfriedensbruch und ...,Police inspection Völklingen / traffic accident with two light ...,Police inspection Völklingen / Housefriedenbruch and ...
1561613080_1614806550,de,de,de,de,Staat wird alle Arbeitgeber mit Verlusten über 20% entschädigen,Staat plant 80 Millionen Euro kostenlose Unterstützung für Großunternehmen,State will compensate all employers with losses over 20%,State plans 80 million euros free support for large companies
1590379247_1590486043,de,de,de,de,Erdogans Religionsbeauftragter Ali Erbas: Aufregung um homophobe Predigt,Erdogan nimmt homophoben Islam-Führer in Schutz,Erdogan Religion Officer Ali Erbas: Excitement about homophobe preaching,Erdogan takes homophobic Islam leader in protection
1606851260_1539254519,de,de,de,de,Tagebuch einer Maturantin Die wahre Reifeprüfung,Graz Weil sie wütend war: Frau demolierte zwölf Fahrzeuge,Diary of a Maturant's true ripening exam,Graz because she was angry: woman demolished twelve vehicles
1526700432_1536335666,de,de,de,de,Anschlag in Hanau: Preis für mehr Sicherheit muss gezahlt werden,Terrorforscher Peter Neumman: Was Typen wie den Hanau-Täter so gefährlich macht,Stop in Hanau: Price for more security must be paid,Terrorist Peter Neumann: What types like the Hanau perpetrator is so dangerous
1548859697_1548797618,de,de,de,de,Corona-Pandemie trifft Europa mit voller Wucht,"Video: Europa bleibt daheim: menschenleere Straßen, geschlossene Grenzen",Corona pandemic meets Europe with full force,"Video: Europe stays at home: deserted roads, closed limits"
1611954217_1512256713,de,de,de,de,Teuerstes Medikament der Welt vor Marktstart in EU,Zolgensma: Deutsche Behörden erlauben Gentherapie-Verlosung für todkranke Kleinkinder,Expensive medication of the world before market launch in EU,Zolgensma: German authorities allow gene therapy raffle for death sick infants
1634033278_1576869689,de,de,de,de,Michael Wendler und Laura Müller: Zurück in Florida gibt es eine Jacht,Michael Wendler und Laura verraten erste Details zur Hochzeit,Michael Wendler and Laura Müller: Back in Florida there is a yacht,Michael Wendler and Laura reveal first detail for the wedding
1580986687_1605389491,de,de,de,de,Klimaschutz kontra Corona: EU lässt Klimaprojekte vorerst liegen,Urlaub trotz Corona: So will die EU-Kommission den Sommerurlaub retten,Climate protection Contra Corona: EU lies climate projects for the time being,Holiday despite Corona: So the EU Commission wants to save the summer vacation
1615259415_1575869232,de,de,de,de,LPI-EF: Verfolgungsfahrt zum Beutegut,LPI-EF: Falscher Osterhase?,LPI-EF: Persecution to the Beiegut,LPI-EF: Wrong Easter bunny?
1542357637_1544066529,de,de,de,de,Hunderte Menschen erinnern an Flugzeugabsturz in Äthiopien ,Gedenkfeier ein Jahr nach 737 MAX-Absturz in Äthiopien,Hundreds of people are reminiscent of plane crash in Ethiopia,Commemorative celebration One year after 737 Max crash in Ethiopia
1520632716_1505403283,de,de,de,de,Lärmaktionsplanung als Grundlage für Optimierung,Augenmerk auf die Vereine,Noise action planning as a basis for optimization,Note on the clubs
1499549667_1539193294,de,lb,de,de,POL-MK: Radarmessstellenvorplanung KW5/2020 Südkreis,POL-MK: Falsche Polizeibeamte rufen weiter an,POL-MK: Radarm's Clark-Stellanting KW5 / 2020 South Crush,POL-MK: Incorrect police officers continue to call
1512279031_1512952136,de,de,de,de,Karlsruher SC trennt sich von Trainer Alois Schwartz,"Karlsruher SC: Neu-Trainer Eichner vor Pokalspiel: ""Niemand hat das Fußballspielen verlernt""",Karlsruher SC separates coach Alois Schwartz,"Karlsruher SC: New coach Eichner in front of Cup: ""No one has lost football game"""
1595314152_1585569611,de,de,de,de,Coronavirus Contact-Tracing soll schweizweit wieder anlaufen,"BAG will jetzt alle testen lassen, die Symptome zeigen",Coronavirus Contact Tracing should start again throughout Switzerland,Bag now wants to let all tests that show symptoms
1578797809_1577939219,de,de,de,de,"""Coronavirus wollte mitfahren – Lift war voll""","Immer schön Abstand halten! Spahn, Bouffier und Co. machen es vor!","""Coronavirus wanted to ride - Lift was full""","Always keep a distance!Spahn, Bouffier and Co. do it!"
1645613744_1599552239,de,de,de,de,Menden: Holzlaster-Anhänger kippt im Kreisverkehr um,Hänger umgekippt: Gneixendorfer Kreisverkehr blockiert,Menden: Wood trailer tilts in the roundabout,Trailer overturned: GneixDorfer roundabout blocked
1621191871_1580310586,de,de,de,de,Macron: Anwesenheit Merkels bei G7-Gipfel wäre wichtig,G7 vereinbaren Zusammenarbeit bei Wiederbelebung der Wirtschaft nach Corona-Krise,Macron: presence of Merkel's G7 summit would be important,G7 Arrange collaboration with revival of the economy to Corona crisis
1589370169_1501747499,de,de,de,de,POL-BOR: Borken - Ohne Führerschein und mit gestohlenen Kennzeichen unterwegs,POL-BOR: Borken - Autofahrerin hatte zu viel Alkohol intus,Pol-Bor: Borken - without driver's license and with stolen license plates on the way,Pol-Bor: Borken - Car driver had too much alcohol intu
1536423022_1535304699,de,de,de,de,Gemeinderat Schwalbach berät Großwaldpark,Vorausschau mit Bürgermeister auf das Jahr 2020 in der Gemeinde Schwalbach,Municipal Council Schwalbach advises Großwaldpark,Foresight with mayor on the year 2020 in the municipality Schwalbach
1519627281_1535384933,de,de,de,de,Der neue Chefredakteur (neues deutschland),Bericht: Chefredakteur von „Berliner Zeitung“ wirft hin,The new editor-in-chief (new Germany),"Report: editor-in-chief of ""Berliner Zeitung"" throws"
1545935181_1533513558,de,de,de,de,Arbeitsagentur sagt Messen für Schüler in Hamburg ab,Arbeitsagenturen im Norden legen Februar-Zahlen vor,Employment Agency says fairs for students in Hamburg,Employment agencies in the north introduce February numbers
1640144639_1630896775,de,de,de,de,LKW fährt nach Unfall auf A7 einfach weiter – Vollsperrung,Unfälle: Lastwagen auf A7 umgekippt: Fahrer verletzt,Truck drives after accident on A7 just continue - full closure,Accidents: trucks overlooked on A7: driver injured
1543786696_1531324766,de,de,de,de,Coronavirus: Die Bundesliga sollte die Stadien sperren,Pressestimme: 'Badische Neueste Nachrichten' zu 'Coronavirus',Coronavirus: The Bundesliga should lock the stadiums,Press voice: 'Badische Newest News' to 'Coronavirus'
1512852781_1495990721,de,de,de,de,Schwedischer Verteidiger für Kloten – Hoefner Volksblatt und Marchanzeiger,GCK Lions bleiben gegen Kloten sieglos – Hoefner Volksblatt und Marchanzeiger,Swedish defender for Kloten - Hoefner Volksblatt and Marchanzeiger,Gck Lions stay against Kloten Sieglos - Hoefner Volksblatt and Marchanzeiger
1615835768_1615756829,de,de,de,de,"Grünen-Chefin Baerbock schimpft: ""Ich brauche einen verlässlichen Kitaplatz!""",Anne Will (ARD): TV-Kritik – Steuergeld für betrügerische Konzerne,"Green boss Baerbock scolds: ""I need a reliable kita place!""",Anne wants (ARD): TV criticism - tax rate for fraudulent corporations
1512417954_1530932176,de,de,de,de,Politiker-Ranking: Merkel vor Habeck und Scholz,Forsa: Mehrheit hält Laschet für Amt des Bundeskanzlers geeignet,Politician ranking: Merkel before Haber and Scholz,Forsa: majority keeps lashing suitable for Office of the Federal Chancellor
1570528491_1585571730,de,de,de,de,Die Politologin Cathryn Clüver Ashbrook sieht das Coronakrisenmanagement von US-Präsident Donald T,Trump deutet auf einen Vergeltungsschlag gegen Saudi-Arabien hin,The Politologist Cathryn CLÜVER Ashbrook sees Coronakrisen management of US President Donald T,Trump indicates a retaliation against Saudi Arabia
1636071284_1632845395,de,de,de,de,"Afrika will Virus mit ""Gemeinschaftsansatz"" bekämpfen: Das steckt dahinter","Coronavirus - «Bis zu 44 Millionen Infizierte»: Zuerst von der Pandemie verschont, verbreitet sich Corona in Afrika immer schneller","Africa wants to fight virus with ""community approach"": that is behind it","Coronavirus - «Up to 44 million infected»: First spared from the pandemic, Corona spreads faster in Africa"
1519996737_1502754068,de,de,de,de,Partnerschaft Thore Schölermann wäre Daten «viel zu anstrengend»,The Voice of Germany: Wird Thore Schölermann allein moderieren?,"Partnership Thore Schölermann would be data ""a lot too exhausting""",The Voice of Germany: Will Thore Schölermann Moderate alone?
1597252870_1598529669,de,de,de,de,Nationalrat bevorzugt Pauschallösung bei Geschäftsmieten,Parlament findet keinen Kompromiss beim Umgang mit Geschäftsmieten,National Council Preferred Lumpback Solution in Business Rents,Parliament does not compromise on dealing with business rentals
1611642024_1574766963,de,de,de,de,"DNCA Value Europe-Fonds: 04/2020-Bericht, Performance von",Coronavirus: Weltweit mehr als 100.000 Todesfälle,"DNCA Value Europe Funds: 04/2020 Report, Performance of","Coronavirus: More than 100,000 deaths worldwide"
1485796956_1484814777,de,de,de,de,Geteilte Meinungen zu Regierungsprogramm von Schwarz-Grün in Österreich,Industrie begrüßt Einigung auf Regierungsbildung,Shared opinions on the government program of black-green in Austria,Industry welcomes agreement on government education
1631007501_1630829939,de,de,de,de,Grenzkontrollen in der EU enden zum 16. Juni,Ab dem 16. Juni: EU-Bürger dürfen einreisen: Grenzkontrollen werden wieder beendet,Border controls in the EU ends 16 June,From 16 June: EU citizens are allowed to enter: border controls are finished again
1525121781_1501397961,de,de,de,de,Wattenscheid: Stichflamme in Werkstatt-Tankstelle Eppendorf,Bochum: Drillinge nach Unfall in Wattenscheid unverletzt,Wattenscheid: Stitch flame in Workshop gas station Eppendorf,Bochum: Diplines uninjured after accident in Wattenscheid
1623131784_1629138912,de,de,de,de,Italien startet seine Corona-Warn-App,Italien: 65 Corona-Todesopfer in 24 Stunden,Italy launches its Corona warning app,Italy: 65 Corona death victims in 24 hours
1499360750_1624396226,de,de,de,de,Bombenattrappe vor ehemaligem Wohnhaus von Papst Franziskus,Papst wendet sich am Freitag in virtueller Konferenz an Schüler,Bombing trappe in front of former residential building of Pope Francis,Pope turns to pupil on Friday in a virtual conference
1591941289_1576889083,de,de,de,de,Bund-Länder-Runde: Keine größeren Corona-Lockerungen zu erwarten,Corona-Lockerungen: CDU Chefin Kramp-Karrenbauer fordert einheitliches Vorgehen,Bund-Country Round: No larger Corona relaxations to be expected,Corona relaxations: CDU Chef Kramp-Karrenbauer calls for a uniform approach
1586893419_1587582551,de,de,de,de,Corona: Bei der Impfstoffsuche auf Tierversuche verzichten?,Streng geregelt: Umstrittene Tierversuche für Corona-Impfstoffe unverzichtbar,Corona: During the vaccine search for animal experiments?,Strictly regulated: controversial animal tests for corona vaccines indispensable
1607382012_1610621238,de,de,de,de,Digitale Transformation: Führungskräfte vernachlässigen Change Management,Horváth & Partners startet mit Horváth Digital bei Beratung für die digitale Transformation durch,Digital transformation: executives neglect change management,Horváth & Partners starts with Horváth Digital at consultation for digital transformation
1548881699_1557403228,de,de,de,de,VIRUS: Rumänien verschärft Quarantäne-Regeln für Einreisende,VIRUS: Rumänien verschärft Ausgangssperre,Virus: Romania aggravates quarantine rules for entrance,Virus: Romania aggravates starting lock
1575301185_1584152958,de,de,de,de,Spahn plant Millionenhilfen für Zahnärzte und Therapeuten,Bericht: Spahn will keine Gesetzesregelung für sogenannte Triage,Spahn plans millions of dentists and therapists,Report: Spahn does not want law regulation for so-called triage
1493732201_1493708531,de,de,de,de,Erneute Explosion in Stockholm,Bandenkrieg im sicheren Schweden Nächste Explosion erschüttert Stockholm,Renewed explosion in Stockholm,Gandle war in the safe Sweden next explosion shakes Stockholm
1504751061_1504151267,de,de,de,de,Wendler und Laura Müller: RTL plant exklusive Doku-Show mit Einblicken beim Schlager-Star,Michael Wendler und seine Laura bekommen eigene Dokusoap,Wendler and Laura Müller: RTL Plant Exclusive Doku Show with Enlightenness The Schlager Star,Michael Wendler and his Laura get their own Dokusaap
1543218814_1615547387,de,de,de,de,WESTFALEN-BLATT (Bielefeld): Kommentar zum Umgang mit dem Coronavirus im Sport,WESTFALEN-BLATT (Bielefeld): Kommentar zur Öffnung europäischer Länder für deutsche Touristen,Westphalia sheet (Bielefeld): Commentary for dealing with the coronavirus in sports,Westphalia sheet (Bielefeld): Comment on the opening of European countries for German tourists
1568650467_1548645446,de,de,de,de,VIRUS/Australien: Visainhaber ohne Finanz-Reserven müssen Land verlassen,VIRUS/Australien: Einreisende müssen für 14 Tage in Quarantäne,Virus / Australia: Visa owner without financial reserves must leave country,Virus / Australia: Arriving must be in quarantine for 14 days
1591139818_1636327459,de,de,de,de,"Urlaubsplanung: VKI empfiehlt Reisewilligen, noch zuzuwarten",ÖBB verliert nach Coronavirus Transit wieder an Lkw,"Holiday Planning: VKI recommends travelers, still to wait",ÖBB loses to Truck back to Coronavirus Transit
1550509324_1550698867,de,de,de,de,Keine Besucher wegen Corona: Pinguine erkunden Aquarium und besuchen andere Tiere,Keine Besucher wegen Corona: Nun machen Pinguine Ausflug durch geschlossenes Aquarium – Videos,No visitors because of Corona: Penguins explore aquarium and visit other animals,No visitors because of Corona: Now Penguine Excursion through Closed Aquarium - Videos
1592056363_1591153638,de,de,de,de,Absurde Corona-Zahlenspiele: Wer nimmt das RKI eigentlich noch ernst? › Jouwatch,Zahlen wirken 'politisch motiviert',Absurious Corona numbers games: Who takes the RKI seriously?> Jouwatch,Numbers Act 'politically motivated'
1536381929_1536861003,de,de,de,de,Coronavirus: Arzt schlägt Alarm,Angst vor der Lungenkrankheit – Kreis richtet Corona-Hotline ein,Coronavirus: Doctor beats alarm,Fear of lung disease - circle sets Corona hotline
1505729517_1499863494,de,de,de,de,Verteidigung geht gegen Urteil im Stromschlag-Prozess vor,Elf Jahre Haft: Falscher Arzt quält junge Frauen mit Strom,Defense goes against judgment in the electric shock process,Eleven years imprisonment: Wrong doctor torments young women with electricity
1597542108_1626334226,de,de,de,de,Gerüchte um Corona-Impfpflicht – das sind die Fakten,"Immunitätsausweis: Spahn plant Ausweis für Corona-Genesene, um diese von Einschränkungen auszunehmen",Rumors for corona vaccinations - these are the facts,Immunity ID: Spahn plans ID card for Corona Genese to exclude these from restrictions
1634605992_1628407301,de,de,de,de,Boris Becker über Rassismus: Wir leben doch nicht mehr auf dem Baum,Boris Becker „schockiert“ über Kritik an seiner Demo-Teilnahme,Boris Becker About Racism: We do not live on the tree anymore,"Boris Becker ""shocked"" about criticism of his demo participation"
1578316376_1579984482,de,de,de,de,Verwirrung bei Grenzübertritten von Paaren,Neue Ausnahmebestimmungen für Einreise nach Österreich,Confusion at border crossings of couples,New exceptions for entry to Austria
1488436775_1488923147,de,de,de,de,Germering/Attacke am S-Bahnhof: Polizei sucht nach dem Angegriffenen,Gilching (Bayern): Große Suchaktion: Mädchen (8) vermisst,Germering / Attack on the S-Bahn station: Police are looking for the attack,Gilching (Bavaria): Large Search Action: Girl (8) Missing
1620536394_1536304017,de,de,de,de,Drei Ampeln am Kreisverkehr geplant – Kosten: 700000 Euro,Teisnach: Bald 14 Parzellen verfügbar: Spatenstich für neues Baugebiet,Three traffic lights at the roundabout - Costs: 700000 Euro,Teisnach: Soon 14 plots available: Groundbreaking ceremony for new construction area
1639838860_1626729405,de,de,de,de,Corona-Opfer nicht umsonst gestorben,Trump sieht USA nach Arbeitsmarktdaten auf Weg zu rascher Erholung,Corona victims did not die for nothing,Trump sees USA to labor market data on path to rapid recovery
1522472681_1522687232,de,de,de,de,"Caroline Flack: ""Love Island""-Moderatorin stirbt mit 40 Jahren",Ex von Prinz Harry ist tot: Freund von Caroline Flack verabschiedet sich auf Instagram,"Caroline Flack: ""Love Island"" -Moderator dies with 40 years",Ex of Prince Harry is dead: friend of Caroline Flack says goodbye to Instagram
1505804176_1504504713,de,de,de,de,Emmerich: Apotheken-Einbrecher auf frischer Tat ertappt,Emmerich: Akkuschrauber aus dem Raiffeisenmarkt gestohlen,Emmerich: pharmacy burglar caught on fresh act,Emmerich: Cordless screwdriver stolen from the Raiffeisenmarkt
1613662908_1559569138,de,de,de,de,KMK-Präsidentin über Schule und Corona: „Wir brauchen einen längeren Atem“,Bundesländer wollen Mittel aus Digitalpakt für Online-Plattformen,"KMK President about School and Corona: ""We need a longer breath""",Federal States want funds from digital pact for online platforms
1529098680_1529098684,de,de,de,de,Pockinger feiern ihren Faschingszug,Tausende Zuschauer feiern ihren Gaudiwurm,Pockinger celebrate their carnival train,Thousands of spectators celebrate their Gaudivur
1579097408_1568005040,de,de,de,de,Stadt: Wirt erhielt erst nach vierter Kontrolle den Bußgeldbescheid,CDU fordert: Stadt soll Cafés und Geschäften die Gebühren erlassen,City: Wirt received the fine after fourth control,CDU calls: City should have cafes and shops adopted
1487357959_1486833308,de,de,de,de,Tödlicher Unfall bei Wehrheim,Schwerer Unfall mit zwei Todesopfern bei Wehrheim,Deadly accident at Wehrheim,Heavy accident with two deaths at Wehrheim
1605320034_1555126785,de,de,de,de,Streit zwischen EU-Parlament und Budapest über Ungarn-Debatte,Orban will sich in Corona-Krise Regieren per Dekret absegnen lassen,Dispute between EU Parliament and Budapest about Hungary Debate,Orban wants to rule a decree in Corona crisis
1585388731_1567321287,de,de,de,de,Behelfsbrücke schränkt Linienverkehr in Lasbeck ein,Behelfsbrücke in Lasbeck: Neue Verkehrsführung ab Dienstag,Behelfsbrücke is restricting line traffic in Lasbeck,Behelfsbrücke in Lasbeck: New Transportation from Tuesday
